Id,單價元平方公尺
3619,204467.0
3620,126562.0
3621,136293.0
3622,197261.0
3623,245932.0
3624,190539.0
3625,242939.0
3626,228938.0
3627,301258.0
3628,224625.0
3629,168360.0
3630,214825.0
3631,207512.0
3632,129244.0
3633,177079.0
3634,180671.0
3635,196848.0
3636,160674.0
3637,213220.0
3638,208382.0
3639,309708.0
3640,194270.0
3641,245335.0
3642,141446.0
3643,161887.0
3644,151086.0
3645,156553.0
3646,188795.0
3647,78980.0
3648,124457.0
3649,156806.0
3650,318936.0
3651,238845.0
3652,127086.0
3653,178264.0
3654,217347.0
3655,194366.0
3656,80927.0
3657,212578.0
3658,221148.0
3659,155771.0
3660,183266.0
3661,110880.0
3662,175324.0
3663,283917.0
3664,130268.0
3665,242718.0
3666,193982.0
3667,83796.0
3668,63570.0
3669,62896.0
3670,130932.0
3671,169013.0
3672,207046.0
3673,145197.0
3674,243845.0
3675,161527.0
3676,90964.0
3677,181398.0
3678,254582.0
3679,298782.0
3680,277700.0
3681,179836.0
3682,286949.0
3683,255092.0
3684,121794.0
3685,223555.0
3686,154006.0
3687,210460.0
3688,122712.0
3689,182458.0
3690,210398.0
3691,133422.0
3692,134288.0
3693,311572.0
3694,231669.0
3695,138193.0
3696,200100.0
3697,216597.0
3698,227747.0
3699,247639.0
3700,140467.0
3701,98039.0
3702,132930.0
3703,115140.0
3704,196052.0
3705,196306.0
3706,115081.0
3707,195448.0
3708,167112.0
3709,178713.0
3710,184478.0
3711,165359.0
3712,114309.0
3713,191251.0
3714,181459.0
3715,148815.0
3716,175270.0
3717,109530.0
3718,137451.0
3719,172048.0
3720,222138.0
3721,260117.0
3722,213371.0
3723,111001.0
3724,201051.0
3725,157284.0
3726,213708.0
3727,173298.0
3728,94790.0
3729,146335.0
3730,155953.0
3731,135996.0
3732,150795.0
3733,123432.0
3734,180220.0
3735,139239.0
3736,104378.0
3737,101336.0
3738,184911.0
3739,147073.0
3740,141026.0
3741,115027.0
3742,176991.0
3743,173462.0
3744,245769.0
3745,130237.0
3746,143700.0
3747,163687.0
3748,188624.0
3749,170148.0
3750,158199.0
3751,234610.0
3752,170661.0
3753,206414.0
3754,347606.0
3755,133215.0
3756,248995.0
3757,179332.0
3758,216307.0
3759,157303.0
3760,209054.0
3761,216064.0
3762,126726.0
3763,179761.0
3764,192854.0
3765,221960.0
3766,133675.0
3767,122504.0
3768,131376.0
3769,272582.0
3770,142176.0
3771,93042.0
3772,143219.0
3773,148919.0
3774,152517.0
3775,109541.0
3776,228687.0
3777,147395.0
3778,247679.0
3779,141073.0
3780,186528.0
3781,224699.0
3782,110928.0
3783,164997.0
3784,241896.0
3785,100784.0
3786,256551.0
3787,212621.0
3788,154273.0
3789,161778.0
3790,178244.0
3791,133688.0
3792,178747.0
3793,99931.0
3794,173821.0
3795,166857.0
3796,130179.0
3797,97403.0
3798,210793.0
3799,136589.0
3800,186393.0
3801,204703.0
3802,91912.0
3803,84010.0
3804,131178.0
3805,211376.0
3806,135846.0
3807,124897.0
3808,113497.0
3809,170351.0
3810,299679.0
3811,136427.0
3812,141551.0
3813,144307.0
3814,214680.0
3815,140707.0
3816,199451.0
3817,220751.0
3818,174134.0
3819,90304.0
3820,252033.0
3821,202847.0
3822,262030.0
3823,140296.0
3824,191516.0
3825,231136.0
3826,240000.0
3827,134017.0
3828,292574.0
3829,202091.0
3830,150510.0
3831,152275.0
3832,139546.0
3833,131445.0
3834,217238.0
3835,217970.0
3836,192239.0
3837,225206.0
3838,215353.0
3839,171746.0
3840,178596.0
3841,125561.0
3842,279971.0
3843,233570.0
3844,138704.0
3845,264101.0
3846,140056.0
3847,85308.0
3848,307887.0
3849,110351.0
3850,213096.0
3851,153642.0
3852,144450.0
3853,186454.0
3854,186397.0
3855,150760.0
3856,204816.0
3857,203235.0
3858,159678.0
3859,162739.0
3860,305057.0
3861,166578.0
3862,220261.0
3863,69071.0
3864,174287.0
3865,156774.0
3866,168981.0
3867,169512.0
3868,144603.0
3869,262030.0
3870,256762.0
3871,265833.0
3872,222475.0
3873,233320.0
3874,117010.0
3875,179034.0
3876,112336.0
3877,139197.0
3878,329928.0
3879,308774.0
3880,105675.0
3881,160844.0
3882,223684.0
3883,175363.0
3884,207023.0
3885,140248.0
3886,68684.0
3887,130647.0
3888,179544.0
3889,134702.0
3890,242035.0
3891,141221.0
3892,138045.0
3893,62396.0
3894,287268.0
3895,184253.0
3896,184935.0
3897,145171.0
3898,268081.0
3899,193535.0
3900,189146.0
3901,171473.0
3902,250677.0
3903,148882.0
3904,150766.0
3905,226855.0
3906,311116.0
3907,142422.0
3908,117129.0
3909,198367.0
3910,225364.0
3911,203414.0
3912,201165.0
3913,189777.0
3914,260699.0
3915,226114.0
3916,257897.0
3917,160404.0
3918,221539.0
3919,141520.0
3920,144682.0
3921,48274.0
3922,251083.0
3923,85714.0
3924,144346.0
3925,190891.0
3926,185874.0
3927,129127.0
3928,240295.0
3929,211448.0
3930,159973.0
3931,98268.0
3932,145881.0
3933,216078.0
3934,165225.0
3935,188312.0
3936,160777.0
3937,163733.0
3938,157204.0
3939,172949.0
3940,122775.0
3941,331442.0
3942,144122.0
3943,195944.0
3944,163532.0
3945,293465.0
3946,115027.0
3947,162622.0
3948,126928.0
3949,97677.0
3950,232731.0
3951,160969.0
3952,127079.0
3953,169716.0
3954,167856.0
3955,126594.0
3956,158455.0
3957,130313.0
3958,168258.0
3959,205058.0
3960,317683.0
3961,158156.0
3962,102169.0
3963,240000.0
3964,170193.0
3965,196063.0
3966,234218.0
3967,131041.0
3968,190535.0
3969,49228.0
3970,44881.0
3971,263758.0
3972,247660.0
3973,229614.0
3974,129149.0
3975,172433.0
3976,134173.0
3977,231693.0
3978,162635.0
3979,144088.0
3980,134529.0
3981,105228.0
3982,118291.0
3983,277065.0
3984,201640.0
3985,122493.0
3986,285626.0
3987,205654.0
3988,187192.0
3989,137182.0
3990,190058.0
3991,143807.0
3992,269786.0
3993,186595.0
3994,286828.0
3995,160638.0
3996,116868.0
3997,152607.0
3998,177822.0
3999,149711.0
4000,143839.0
4001,182315.0
4002,144499.0
4003,150173.0
4004,186081.0
4005,209447.0
4006,191755.0
4007,182927.0
4008,162474.0
4009,225591.0
4010,146723.0
4011,192279.0
4012,180676.0
4013,168826.0
4014,205367.0
4015,145763.0
4016,156171.0
4017,113035.0
4018,187793.0
4019,182088.0
4020,88511.0
4021,116394.0
4022,168828.0
4023,218649.0
4024,140113.0
4025,178990.0
4026,206940.0
4027,254303.0
4028,69290.0
4029,120661.0
4030,236605.0
4031,257966.0
4032,226537.0
4033,130582.0
4034,193662.0
4035,250266.0
4036,211172.0
4037,248792.0
4038,151643.0
4039,97765.0
4040,235837.0
4041,111070.0
4042,159014.0
4043,185664.0
4044,216227.0
4045,85061.0
4046,213580.0
4047,124155.0
4048,118263.0
4049,198518.0
4050,146033.0
4051,158091.0
4052,206473.0
4053,140068.0
4054,216960.0
4055,112947.0
4056,316465.0
4057,153498.0
4058,96912.0
4059,276442.0
4060,262669.0
4061,197123.0
4062,164175.0
4063,209805.0
4064,143879.0
4065,160884.0
4066,172958.0
4067,192326.0
4068,91656.0
4069,203592.0
4070,145690.0
4071,125328.0
4072,277839.0
4073,121619.0
4074,212937.0
4075,223889.0
4076,104475.0
4077,273481.0
4078,163058.0
4079,168004.0
4080,210503.0
4081,140271.0
4082,187126.0
4083,119617.0
4084,74714.0
4085,96891.0
4086,138397.0
4087,205353.0
4088,238738.0
4089,176118.0
4090,176121.0
4091,179034.0
4092,183970.0
4093,216736.0
4094,124126.0
4095,197074.0
4096,151470.0
4097,261458.0
4098,223121.0
4099,155390.0
4100,216136.0
4101,163270.0
4102,145666.0
4103,155466.0
4104,177214.0
4105,226093.0
4106,173176.0
4107,137630.0
4108,241993.0
4109,165026.0
4110,249220.0
4111,349986.0
4112,290201.0
4113,218266.0
4114,105414.0
4115,72833.0
4116,103475.0
4117,145578.0
4118,199287.0
4119,188973.0
4120,118370.0
4121,192156.0
4122,181598.0
4123,98789.0
4124,307642.0
4125,222222.0
4126,225953.0
4127,258099.0
4128,183683.0
4129,177892.0
4130,213107.0
4131,179321.0
4132,301837.0
4133,264991.0
4134,209794.0
4135,196277.0
4136,329038.0
4137,223890.0
4138,196290.0
4139,194231.0
4140,233511.0
4141,114608.0
4142,201722.0
4143,134473.0
4144,138805.0
4145,241964.0
4146,122122.0
4147,207972.0
4148,128246.0
4149,175411.0
4150,137541.0
4151,277447.0
4152,241610.0
4153,271587.0
4154,225982.0
4155,280293.0
4156,221140.0
4157,139367.0
4158,119593.0
4159,137503.0
4160,84980.0
4161,227469.0
4162,122749.0
4163,170535.0
4164,171947.0
4165,241065.0
4166,235239.0
4167,225495.0
4168,250431.0
4169,109275.0
4170,333589.0
4171,147175.0
4172,263656.0
4173,147406.0
4174,132530.0
4175,27144.0
4176,148914.0
4177,199174.0
4178,224049.0
4179,103150.0
4180,205137.0
4181,163845.0
4182,253006.0
4183,81131.0
4184,276498.0
4185,201498.0
4186,160594.0
4187,241986.0
4188,217004.0
4189,91634.0
4190,149748.0
4191,135516.0
4192,285948.0
4193,261194.0
4194,153214.0
4195,133213.0
4196,263912.0
4197,68141.0
4198,143212.0
4199,247962.0
4200,278917.0
4201,165334.0
4202,136809.0
4203,135829.0
4204,128857.0
4205,120603.0
4206,161058.0
4207,139980.0
4208,101455.0
4209,237064.0
4210,205145.0
4211,213866.0
4212,144629.0
4213,231619.0
4214,120166.0
4215,167310.0
4216,227736.0
4217,136782.0
4218,181211.0
4219,117930.0
4220,202653.0
4221,132046.0
4222,288892.0
4223,255862.0
4224,228111.0
4225,120598.0
4226,227537.0
4227,135588.0
4228,161077.0
4229,163817.0
4230,108219.0
4231,115616.0
4232,312151.0
4233,302426.0
4234,269548.0
4235,272200.0
4236,167023.0
4237,159879.0
4238,195525.0
4239,238195.0
4240,240909.0
4241,154037.0
4242,217973.0
4243,103434.0
4244,240051.0
4245,134045.0
4246,129782.0
4247,130930.0
4248,274898.0
4249,308910.0
4250,115865.0
4251,131499.0
4252,266306.0
4253,74126.0
4254,150218.0
4255,163676.0
4256,215460.0
4257,205137.0
4258,170565.0
4259,75005.0
4260,170107.0
4261,143458.0
4262,167598.0
4263,207631.0
4264,229837.0
4265,155594.0
4266,242793.0
4267,155512.0
4268,147744.0
4269,255574.0
4270,299784.0
4271,186560.0
4272,134118.0
4273,116767.0
4274,130318.0
4275,159285.0
4276,195658.0
4277,314286.0
4278,133333.0
4279,166558.0
4280,321039.0
4281,190261.0
4282,228311.0
4283,177139.0
4284,132202.0
4285,313279.0
4286,71265.0
4287,201777.0
4288,223020.0
4289,165239.0
4290,182755.0
4291,119879.0
4292,167902.0
4293,184625.0
4294,81937.0
4295,268119.0
4296,234166.0
4297,225223.0
4298,264951.0
4299,108300.0
4300,253352.0
4301,222063.0
4302,188621.0
4303,237717.0
4304,165847.0
4305,188538.0
4306,202847.0
4307,144348.0
4308,86837.0
4309,119403.0
4310,317460.0
4311,74866.0
4312,188282.0
4313,166934.0
4314,177529.0
4315,246707.0
4316,176414.0
4317,146640.0
4318,196006.0
4319,157462.0
4320,207684.0
4321,118856.0
4322,186796.0
4323,245302.0
4324,171155.0
4325,169285.0
4326,291439.0
4327,90843.0
4328,204840.0
4329,177218.0
4330,153631.0
4331,213152.0
4332,178678.0
4333,239889.0
4334,153041.0
4335,141031.0
4336,213635.0
4337,243270.0
4338,261968.0
4339,130916.0
4340,79840.0
4341,148847.0
4342,127417.0
4343,256227.0
4344,188900.0
4345,187455.0
4346,202953.0
4347,144138.0
4348,181818.0
4349,132994.0
4350,162183.0
4351,82578.0
4352,194606.0
4353,146359.0
4354,253425.0
4355,241946.0
4356,90742.0
4357,248910.0
4358,170737.0
4359,152405.0
4360,258663.0
4361,338760.0
4362,141671.0
4363,152301.0
4364,199691.0
4365,163272.0
4366,157199.0
4367,92530.0
4368,237428.0
4369,202253.0
4370,123294.0
4371,182847.0
4372,192247.0
4373,72474.0
4374,67482.0
4375,129492.0
4376,266041.0
4377,175045.0
4378,207475.0
4379,159482.0
4380,214684.0
4381,100909.0
4382,93076.0
4383,142532.0
4384,199538.0
4385,234375.0
4386,87397.0
4387,95135.0
4388,199030.0
4389,51983.0
4390,162284.0
4391,181013.0
4392,305406.0
4393,346966.0
4394,206595.0
4395,161452.0
4396,232097.0
4397,172593.0
4398,233218.0
4399,93728.0
4400,142057.0
4401,106219.0
4402,95865.0
4403,155440.0
4404,154716.0
4405,199016.0
4406,230013.0
4407,255564.0
4408,136471.0
4409,139809.0
4410,213169.0
4411,159925.0
4412,166334.0
4413,154104.0
4414,151661.0
4415,125966.0
4416,151369.0
4417,301963.0
4418,241382.0
4419,202256.0
4420,255700.0
4421,327441.0
4422,77818.0
4423,217339.0
4424,255888.0
4425,295692.0
4426,84752.0
4427,188000.0
4428,207754.0
4429,238203.0
4430,144530.0
4431,244573.0
4432,200240.0
4433,206065.0
4434,269501.0
4435,182876.0
4436,184122.0
4437,129232.0
4438,189313.0
4439,180995.0
4440,94684.0
4441,102277.0
4442,174436.0
4443,197999.0
4444,247026.0
4445,242645.0
4446,139431.0
4447,135995.0
4448,152397.0
4449,196854.0
4450,331834.0
4451,206280.0
4452,195858.0
4453,167524.0
4454,126066.0
4455,199192.0
4456,279603.0
4457,174440.0
4458,166507.0
4459,146033.0
4460,230017.0
4461,154205.0
4462,127693.0
4463,268233.0
4464,148710.0
4465,225526.0
4466,259807.0
4467,210606.0
4468,189073.0
4469,193441.0
4470,238421.0
4471,275336.0
4472,288518.0
4473,171746.0
4474,129140.0
4475,319982.0
4476,103578.0
4477,54328.0
4478,190251.0
4479,103973.0
4480,204899.0
4481,157146.0
4482,267023.0
4483,194738.0
4484,153638.0
4485,194261.0
4486,140225.0
4487,265640.0
4488,175324.0
4489,107878.0
4490,152755.0
4491,148487.0
4492,148069.0
4493,176378.0
4494,137800.0
4495,80271.0
4496,168752.0
4497,163345.0
4498,215122.0
4499,263738.0
4500,137219.0
4501,296921.0
4502,103051.0
4503,128974.0
4504,126929.0
4505,118488.0
4506,136328.0
4507,152502.0
4508,131974.0
4509,163832.0
4510,98203.0
4511,199853.0
4512,96427.0
4513,111040.0
4514,72493.0
4515,151997.0
4516,174473.0
4517,258903.0
4518,119630.0
4519,260032.0
4520,98322.0
4521,93970.0
4522,266493.0
4523,242894.0
4524,181818.0
4525,140110.0
4526,290847.0
4527,160762.0
4528,160346.0
4529,196421.0
4530,129207.0
4531,249961.0
4532,213532.0
4533,257572.0
4534,216689.0
4535,193191.0
4536,278695.0
4537,211969.0
4538,85758.0
4539,195673.0
4540,283106.0
4541,164509.0
4542,226566.0
4543,264365.0
4544,107081.0
4545,100374.0
4546,111262.0
4547,157614.0
4548,216457.0
4549,181194.0
4550,222727.0
4551,224643.0
4552,256009.0
4553,196269.0
4554,154104.0
4555,203005.0
4556,105198.0
4557,98801.0
4558,143995.0
4559,200920.0
4560,207654.0
4561,200391.0
4562,207006.0
4563,244971.0
4564,174831.0
4565,216173.0
4566,154568.0
4567,210084.0
4568,187566.0
4569,174053.0
4570,114701.0
4571,77171.0
4572,234512.0
4573,226874.0
4574,174639.0
4575,195382.0
4576,155540.0
4577,313021.0
4578,219509.0
4579,193450.0
4580,227790.0
4581,142234.0
4582,146573.0
4583,103134.0
4584,166834.0
4585,197450.0
4586,164994.0
4587,161137.0
4588,204985.0
4589,132268.0
4590,147192.0
4591,75068.0
4592,188995.0
4593,227265.0
4594,172393.0
4595,137481.0
4596,211349.0
4597,208405.0
4598,78218.0
4599,154910.0
4600,265553.0
4601,328121.0
4602,231641.0
4603,261383.0
4604,209686.0
4605,173580.0
4606,124300.0
4607,215471.0
4608,71023.0
4609,234967.0
4610,187522.0
4611,175347.0
4612,97025.0
4613,138415.0
4614,59367.0
4615,175270.0
4616,247946.0
4617,98657.0
4618,236407.0
4619,164790.0
4620,195627.0
4621,175462.0
4622,217619.0
4623,148442.0
4624,145447.0
4625,138154.0
4626,156563.0
4627,238179.0
4628,128682.0
4629,203587.0
4630,165191.0
4631,172751.0
4632,190508.0
4633,161432.0
4634,172779.0
4635,204431.0
4636,221521.0
4637,221310.0
4638,227242.0
4639,156201.0
4640,235081.0
4641,219971.0
4642,279100.0
4643,289276.0
4644,164510.0
4645,185778.0
4646,347370.0
4647,190362.0
4648,135108.0
4649,213735.0
4650,236927.0
4651,104233.0
4652,155337.0
4653,71740.0
4654,211492.0
4655,135788.0
4656,287040.0
4657,66194.0
4658,159021.0
4659,148877.0
4660,199974.0
4661,330899.0
4662,269923.0
4663,218791.0
4664,165184.0
4665,112121.0
4666,96883.0
4667,148155.0
4668,141121.0
4669,140136.0
4670,161681.0
4671,211935.0
4672,54330.0
4673,130923.0
4674,119593.0
4675,189264.0
4676,199551.0
4677,205695.0
4678,137014.0
4679,223794.0
4680,136082.0
4681,159975.0
4682,264921.0
4683,146765.0
4684,141436.0
4685,86445.0
4686,168396.0
4687,109653.0
4688,85036.0
4689,162753.0
4690,337942.0
4691,289397.0
4692,263463.0
4693,149160.0
4694,135600.0
4695,286830.0
4696,252062.0
4697,229850.0
4698,169014.0
4699,230868.0
4700,150222.0
4701,282464.0
4702,271091.0
4703,199381.0
4704,150415.0
4705,223057.0
4706,145691.0
4707,105097.0
4708,250667.0
4709,199458.0
4710,180780.0
4711,204097.0
4712,322672.0
4713,59928.0
4714,245218.0
4715,246526.0
4716,187874.0
4717,105411.0
4718,303857.0
4719,189413.0
4720,211292.0
4721,209249.0
4722,178990.0
4723,185068.0
4724,333870.0
4725,249696.0
4726,114961.0
4727,116164.0
4728,150846.0
4729,180509.0
4730,170936.0
4731,106681.0
4732,215807.0
4733,160548.0
4734,154865.0
4735,151976.0
4736,179546.0
4737,163820.0
4738,206349.0
4739,165055.0
4740,128125.0
4741,245543.0
4742,229578.0
4743,203973.0
4744,116647.0
4745,152095.0
4746,224120.0
4747,217410.0
4748,177889.0
4749,108388.0
4750,147005.0
4751,235377.0
4752,218062.0
4753,152840.0
4754,139115.0
4755,135148.0
4756,246875.0
4757,234729.0
4758,232706.0
4759,156165.0
4760,324600.0
4761,195045.0
4762,174896.0
4763,84213.0
4764,196875.0
4765,221987.0
4766,161486.0
4767,190924.0
4768,160274.0
4769,103215.0
4770,182900.0
4771,145884.0
4772,212059.0
4773,223749.0
4774,132696.0
4775,217909.0
4776,196641.0
4777,173303.0
4778,215721.0
4779,58298.0
4780,154968.0
4781,172806.0
4782,124881.0
4783,165476.0
4784,159333.0
4785,261650.0
4786,319779.0
4787,240008.0
4788,113140.0
4789,148013.0
4790,127161.0
4791,85409.0
4792,235081.0
4793,261771.0
4794,299762.0
4795,181113.0
4796,171738.0
4797,134195.0
4798,270239.0
4799,152508.0
4800,329863.0
4801,164260.0
4802,177743.0
4803,143890.0
4804,188237.0
4805,105763.0
4806,195054.0
4807,158376.0
4808,114170.0
4809,149551.0
4810,209276.0
4811,331331.0
4812,344564.0
4813,141018.0
4814,254734.0
4815,157968.0
4816,154305.0
4817,207182.0
4818,228522.0
4819,176067.0
4820,240759.0
4821,191819.0
4822,186078.0
4823,170094.0
4824,230777.0
4825,196875.0
4826,198887.0
4827,219505.0
4828,258241.0
4829,182964.0
4830,161072.0
4831,199555.0
4832,326733.0
4833,306786.0
4834,131175.0
4835,143308.0
4836,154285.0
4837,193353.0
4838,211653.0
4839,253489.0
4840,93071.0
4841,166716.0
4842,80572.0
4843,143260.0
4844,181403.0
4845,244300.0
4846,202568.0
4847,179738.0
4848,178911.0
4849,139704.0
4850,128775.0
4851,75398.0
4852,188908.0
4853,122547.0
4854,155919.0
4855,216178.0
4856,191337.0
4857,135793.0
4858,164706.0
4859,257331.0
4860,145208.0
4861,239844.0
4862,181851.0
4863,144068.0
4864,204486.0
4865,305424.0
4866,212194.0
4867,144072.0
4868,162308.0
4869,240642.0
4870,155267.0
4871,238735.0
4872,318413.0
4873,175614.0
4874,232822.0
4875,216781.0
4876,130276.0
4877,121725.0
4878,124497.0
4879,106420.0
4880,146686.0
4881,192829.0
4882,182808.0
4883,202352.0
4884,147114.0
4885,196521.0
4886,233555.0
4887,110271.0
4888,168945.0
4889,139543.0
4890,214132.0
4891,89820.0
4892,161565.0
4893,114529.0
4894,152188.0
4895,307991.0
4896,100100.0
4897,120506.0
4898,113314.0
4899,208427.0
4900,162025.0
4901,181120.0
4902,135516.0
4903,167367.0
4904,286439.0
4905,250810.0
4906,144718.0
4907,144323.0
4908,175528.0
4909,229353.0
4910,134619.0
4911,97484.0
4912,225585.0
4913,326557.0
4914,110505.0
4915,163706.0
4916,168255.0
4917,120807.0
4918,167698.0
4919,148382.0
4920,187545.0
4921,247417.0
4922,260892.0
4923,253968.0
4924,183198.0
4925,131878.0
4926,161113.0
4927,148661.0
4928,219505.0
4929,206636.0
4930,180301.0
4931,235133.0
4932,104167.0
4933,149685.0
4934,223279.0
4935,156658.0
4936,92285.0
4937,220518.0
4938,207884.0
4939,255041.0
4940,225781.0
4941,102427.0
4942,186432.0
4943,105075.0
4944,233473.0
4945,172130.0
4946,49231.0
4947,201425.0
4948,178459.0
4949,118338.0
4950,153094.0
4951,188280.0
4952,150296.0
4953,197080.0
4954,210462.0
4955,162185.0
4956,296862.0
4957,129266.0
4958,126850.0
4959,186447.0
4960,178342.0
4961,114206.0
4962,156733.0
4963,168684.0
4964,32473.0
4965,210499.0
4966,177637.0
4967,240387.0
4968,253940.0
4969,100627.0
4970,178769.0
4971,162357.0
4972,313255.0
4973,78876.0
4974,150737.0
4975,154374.0
4976,129438.0
4977,277967.0
4978,280046.0
4979,144158.0
4980,350056.0
4981,149413.0
4982,272519.0
4983,66535.0
4984,337079.0
4985,113920.0
4986,149892.0
4987,96997.0
4988,216341.0
4989,140779.0
4990,118125.0
4991,206368.0
4992,204214.0
4993,211409.0
4994,205258.0
4995,142120.0
4996,290302.0
4997,140385.0
4998,157251.0
4999,207152.0
5000,313425.0
5001,231678.0
5002,141877.0
5003,217996.0
5004,149461.0
5005,225889.0
5006,171118.0
5007,167209.0
5008,155627.0
5009,188151.0
5010,204269.0
5011,202259.0
5012,166320.0
5013,162134.0
5014,130909.0
5015,263186.0
5016,89558.0
5017,128582.0
5018,222845.0
5019,93955.0
5020,122784.0
5021,211627.0
5022,137517.0
5023,131907.0
5024,289297.0
5025,107492.0
5026,234758.0
5027,247198.0
5028,226407.0
5029,142254.0
5030,188929.0
5031,181908.0
5032,180734.0
5033,115418.0
5034,178166.0
5035,281359.0
5036,183668.0
5037,103413.0
5038,197843.0
5039,157170.0
5040,250680.0
5041,166417.0
5042,145213.0
5043,159276.0
5044,179865.0
5045,155752.0
5046,140823.0
5047,292673.0
5048,255200.0
5049,212297.0
5050,81388.0
5051,217381.0
5052,126284.0
5053,140276.0
5054,134494.0
5055,148515.0
5056,214938.0
5057,271471.0
5058,274669.0
5059,153338.0
5060,164736.0
5061,174317.0
5062,146388.0
5063,153999.0
5064,248153.0
5065,58288.0
5066,186974.0
5067,102725.0
5068,138507.0
5069,160772.0
5070,154636.0
5071,169492.0
5072,162607.0
5073,182206.0
5074,165714.0
5075,87087.0
5076,192329.0
5077,214089.0
5078,145966.0
5079,115599.0
5080,214119.0
5081,136076.0
5082,179905.0
5083,179567.0
5084,229703.0
5085,180669.0
5086,116109.0
5087,232114.0
5088,128769.0
5089,189784.0
5090,251554.0
5091,146643.0
5092,55352.0
5093,255819.0
5094,226825.0
5095,251284.0
5096,133395.0
5097,169729.0
5098,148293.0
5099,164511.0
5100,256178.0
5101,245098.0
5102,274768.0
5103,83141.0
5104,159649.0
5105,150546.0
5106,192709.0
5107,143571.0
5108,254212.0
5109,211743.0
5110,129494.0
5111,245356.0
5112,140212.0
5113,127034.0
5114,146628.0
5115,230748.0
5116,178245.0
5117,114168.0
5118,190707.0
5119,177102.0
5120,151243.0
5121,235342.0
5122,188504.0
5123,146497.0
5124,278576.0
5125,294482.0
5126,197423.0
5127,221124.0
5128,130195.0
5129,243079.0
5130,46940.0
5131,149120.0
5132,124564.0
5133,205497.0
5134,94616.0
5135,157880.0
5136,177002.0
5137,230884.0
5138,211527.0
5139,168039.0
5140,142045.0
5141,256697.0
5142,95005.0
5143,193190.0
5144,240387.0
5145,151803.0
5146,182774.0
5147,74864.0
5148,111022.0
5149,192663.0
5150,106020.0
5151,131816.0
5152,168042.0
5153,107191.0
5154,145996.0
5155,105908.0
5156,209425.0
5157,207404.0
5158,165342.0
5159,152758.0
5160,191311.0
5161,150676.0
5162,109784.0
5163,129963.0
5164,179823.0
5165,188934.0
5166,216287.0
5167,167235.0
5168,104435.0
5169,218245.0
5170,175386.0
5171,172588.0
5172,254990.0
5173,207908.0
5174,247945.0
5175,195487.0
5176,187989.0
5177,189622.0
5178,219608.0
5179,200407.0
5180,195970.0
5181,203088.0
5182,209835.0
5183,256762.0
5184,210543.0
5185,318622.0
5186,130131.0
5187,173481.0
5188,113470.0
5189,268532.0
5190,147653.0
5191,136596.0
5192,215924.0
5193,153877.0
5194,196664.0
5195,169779.0
5196,219009.0
5197,202343.0
5198,31759.0
5199,103102.0
5200,206434.0
5201,176305.0
5202,153319.0
5203,267625.0
5204,146544.0
5205,330641.0
5206,277948.0
5207,107720.0
5208,126796.0
5209,275229.0
5210,219335.0
5211,203309.0
5212,154236.0
5213,81207.0
5214,120845.0
5215,289047.0
5216,243604.0
5217,107927.0
5218,143842.0
5219,151098.0
5220,252020.0
5221,199940.0
5222,152883.0
5223,238803.0
5224,124650.0
5225,243961.0
5226,227589.0
5227,173247.0
5228,127258.0
5229,160057.0
5230,158006.0
5231,206375.0
5232,146167.0
5233,233182.0
5234,249651.0
5235,200650.0
5236,101097.0
5237,151016.0
5238,164754.0
5239,171453.0
5240,108893.0
5241,115096.0
5242,214995.0
5243,133731.0
5244,262554.0
5245,94166.0
5246,125750.0
5247,264573.0
5248,234333.0
5249,138432.0
5250,168765.0
5251,165531.0
5252,84468.0
5253,240262.0
5254,218584.0
5255,177087.0
5256,154180.0
5257,107107.0
5258,216527.0
5259,187512.0
5260,187077.0
5261,126076.0
5262,156606.0
5263,207653.0
5264,175021.0
5265,211423.0
5266,216213.0
5267,104781.0
5268,222899.0
5269,145068.0
5270,103894.0
5271,126089.0
5272,113697.0
5273,161763.0
5274,228429.0
5275,111869.0
5276,105779.0
5277,156462.0
5278,323271.0
5279,104067.0
5280,76667.0
5281,131674.0
5282,212224.0
5283,258451.0
5284,160256.0
5285,154603.0
5286,240590.0
5287,164024.0
5288,154686.0
5289,226848.0
5290,174762.0
5291,211932.0
5292,72359.0
5293,121899.0
5294,289261.0
5295,142666.0
5296,105714.0
5297,262134.0
5298,230567.0
5299,156479.0
5300,147094.0
5301,325387.0
5302,206265.0
5303,225716.0
5304,237835.0
5305,126526.0
5306,242065.0
5307,252432.0
5308,170716.0
5309,171006.0
5310,213993.0
5311,206145.0
5312,122472.0
5313,148534.0
5314,257117.0
5315,231670.0
5316,260569.0
5317,205714.0
5318,235855.0
5319,163614.0
5320,200817.0
5321,91873.0
5322,141576.0
5323,116959.0
5324,152499.0
5325,134129.0
5326,166385.0
5327,111972.0
5328,130497.0
5329,163164.0
5330,145654.0
5331,213206.0
5332,157689.0
5333,286669.0
5334,142008.0
5335,238330.0
5336,216514.0
5337,240770.0
5338,137886.0
5339,108496.0
5340,231220.0
5341,159042.0
5342,278317.0
5343,245828.0
5344,188595.0
5345,189457.0
5346,315119.0
5347,229245.0
5348,220264.0
5349,179810.0
5350,330859.0
5351,158850.0
5352,132892.0
5353,134139.0
5354,233107.0
5355,145116.0
5356,237762.0
5357,171989.0
5358,216416.0
5359,199325.0
5360,281390.0
5361,210269.0
5362,136803.0
5363,110284.0
5364,215513.0
5365,142248.0
5366,127217.0
